lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Bonney,2023-01-01,0.5092823155394158,0.48308073407082736,0.48491340195793975,0.6380211114883423,0.6123581528663635,0.6176900863647461,0.26274439692497253,0.19715361297130585,0.15359988808631897
Lake Bonney,2023-01-03,0.529940150272031,0.5069373412950621,0.5135028999179434,0.6211153268814087,0.5913587808609009,0.598053514957428,0.29911574721336365,0.2713235020637512,0.27126210927963257
Lake Bonney,2023-01-10,0.4985009608270313,0.4707022373348248,0.4767592012695168,0.587072491645813,0.5554773211479187,0.5636696815490723,0.2560162842273712,0.22060354053974152,0.218685120344162
Lake Bonney,2023-01-15,0.4853781526695985,0.46096933296126896,0.46720749282053214,0.5767877101898193,0.5513678193092346,0.5611228346824646,0.24191439151763916,0.2147577852010727,0.2119540125131607
Lake Bonney,2023-01-22,0.5004230792033306,0.46471056186566073,0.47109954749785676,0.5772699117660522,0.5381869673728943,0.5505072474479675,0.2634396553039551,0.22757412493228912,0.2211814522743225
Lake Bonney,2023-01-24,0.4847154408880378,0.44916205320828495,0.451938522415347,0.5578069686889648,0.5237444639205933,0.5317198038101196,0.26457124948501587,0.22999781370162964,0.22747664153575897
Lake Bonney,2023-11-17,0.466267069170961,0.4225703526890077,0.3590655501502396,0.5780547857284546,0.5150298476219177,0.424528568983078,0.3135267496109009,0.2832772433757782,0.24798552691936493
Lake Bonney,2023-11-19,0.45421033249974135,0.4103846064801652,0.3490382535527711,0.5628076195716858,0.50117027759552,0.4142662286758423,0.3045918345451355,0.2745168209075928,0.24085956811904907
Lake Bonney,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake Bonney,2023-12-05,0.49936191519574047,0.47635258971995004,0.4408500435862716,0.5896092653274536,0.5533995628356934,0.5249229073524475,0.400700181722641,0.3861338198184967,0.37930619716644287
Lake Bonney,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake Bonney,2023-12-19,0.5727166030266752,0.5378081801999391,0.5400917830347503,0.6470369100570679,0.5992798805236816,0.5917555093765259,0.4324016571044922,0.40607765316963196,0.41804149746894836
Lake Bonney,2023-12-28,0.5809634439733345,0.5515772217092713,0.550253345592604,0.6608772277832031,0.6158704161643982,0.6048325300216675,0.425312340259552,0.40235984325408936,0.4121915102005005
Lake Bonney,2023-12-30,0.5493094577307271,0.5176427991409132,0.5165362606298266,0.6321410536766052,0.5900588631629944,0.5816787481307983,0.3886949121952057,0.36201411485671997,0.37055253982543945
Lake Bonney,2024-01-04,0.5695005536650446,0.5372641916750759,0.5444059686511903,0.6539871692657471,0.6172401309013367,0.6214568614959717,0.3876311182975769,0.3596676290035248,0.3677983283996582
Lake Bonney,2024-01-13,0.5585030582248869,0.5277256272021874,0.5353185728236635,0.6443960070610046,0.6039946675300598,0.6052596569061279,0.3605267405509949,0.3335902988910675,0.3405686318874359
Lake Bonney,2024-01-22,0.5956805144496038,0.5604402350934378,0.5809926726970099,0.6751236915588379,0.639967143535614,0.6686374545097351,0.37836551666259766,0.34999212622642517,0.3582320213317871
Lake Bonney,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake Bonney,2024-11-03,0.45434267686583746,0.4147253761234801,0.3644104279669099,0.5569586753845215,0.505103349685669,0.4418439269065857,0.3073306679725647,0.2765163481235504,0.26173490285873413
Lake Bonney,2024-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake Bonney,2024-11-12,0.48478483543326684,0.4410126912030679,0.3808431024593924,0.5812391638755798,0.520353376865387,0.44702625274658203,0.3161730468273163,0.287080317735672,0.2614007294178009
Lake Bonney,2024-11-14,0.4667023461389589,0.4175294025979264,0.36372104888707446,0.5671035051345825,0.5006387829780579,0.4336787164211273,0.313041627407074,0.27897122502326965,0.23325061798095703
Lake Bonney,2024-11-21,0.49075273626465826,0.45054366651997535,0.3884012589152985,0.5842176079750061,0.5246257781982422,0.44659239053726196,0.325437992811203,0.29948994517326355,0.27110692858695984
Lake Bonney,2024-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake Bonney,2024-12-21,0.5973633704580881,0.567557912200522,0.5806250386124678,0.6653017997741699,0.6230724453926086,0.628446102142334,0.42174410820007324,0.3951191008090973,0.40566936135292053
